,id,anchor,target,context,score
11655,162f035d0196b679,engage in guide slot,engage in guide slit,B23,0.75
11656,c33c6c64f9e0d2b7,engage in guide slot,engage in guide slot,B23,1.0
11657,9caedf9eb75a999f,engage in guide slot,engage in slot,B23,0.5
11658,705e0cdcfb07542f,engage in guide slot,engage longitudinal slot,B23,0.5
11659,a9442fcf015c6604,engage in guide slot,engage the guide surface,B23,0.75
11660,3b40196b831955d0,engage in guide slot,engage with guide slot,B23,1.0
11661,2dc5e3ee2fe1d10d,engage in guide slot,engage with slot,B23,0.5
11662,32ac7e985c241641,engage in guide slot,engage within slot,B23,0.5
11663,4227fe8179b6077c,engage in guide slot,engaging the guide rail slot,B23,0.75
11664,99f53d683a7441ea,engage in guide slot,guide community,B23,0.0
11665,d55f9b808fab15a6,engage in guide slot,guide slot,B23,0.5
11666,60400deb4f573748,engage in guide slot,guide therapeutics,B23,0.0
11667,b35a19cc1282bf16,engage in guide slot,headed studs,B23,0.25
11668,cee4e00cc67c1269,engage in guide slot,multiaxial material machining station,B23,0.25
11669,fd90096d080685e6,engage in guide slot,slot booking system,B23,0.0
11670,d8e79f8af4951fa7,engage in guide slot,target materials,B23,0.25
11671,7dc218569b2a5312,engage in guide slot,time slot,B23,0.0
11672,3bfc16e8917db3ff,engage in guide slot,travel guide,B23,0.0
11673,3260aae140259c59,equip with blocks,block chain,B23,0.0
11674,d1272f4307633ef7,equip with blocks,block diagram,B23,0.0
11675,7655aa465d2274ce,equip with blocks,blocks,B23,0.5
11676,ddb3ef67887813ce,equip with blocks,carving machine,B23,0.25
11677,625aa2b738c67c65,equip with blocks,causes of heart block,B23,0.0
11678,578a9400af11e84c,equip with blocks,combine with blocks,B23,0.75
11679,8f72cbfe7b07ccfe,equip with blocks,connect with blocks,B23,0.75
11680,b0e87eb8996235a0,equip with blocks,equip scheme,B23,0.0
11681,84db34e2be6ec4ca,equip with blocks,equip with blocks,B23,1.0
11682,206a27ac1e43bb32,equip with blocks,equip with wooden blocks,B23,0.5
11683,bd72b10dab5964ef,equip with blocks,equipped with blocks,B23,1.0
11684,c227f00b1409f566,equip with blocks,gym equipment,B23,0.0
11685,f6d139c4ff0886c3,equip with blocks,heart block treatment,B23,0.0
11686,996b78cb7e685ae2,equip with blocks,provide with blocks,B23,0.75
11687,776c85b35148c0d0,equip with blocks,resistance welding of aluminum,B23,0.25
11688,a299451dcd66af26,equip with blocks,rotary slot cutting tool,B23,0.25
11689,f237fdfb28185bed,equip with blocks,set up with blocks,B23,0.75
11690,7d5a4ec4083be2f5,equip with blocks,stock up with blocks,B23,0.75
11691,8b9a90bab6f7d766,equip with blocks,supply with blocks,B23,0.75
11692,b72108815daf76a3,equip with blocks,tables,B23,0.25
11693,32465260bdc08fc0,equip with blocks,vacuum brazing furnace,B23,0.25
11694,a39dc9e47bcdcb41,equip with blocks,wooden log,B23,0.25
11695,ca3fe788c1fbe4b2,equip with blocks,block chain,B27,0.0
11696,697510eb10ffed78,equip with blocks,block diagram,B27,0.0
11697,0143a00c25867cda,equip with blocks,blockchain cloud service,B27,0.0
11698,06e31f386eebe160,equip with blocks,blocks system,B27,0.5
11699,1636fad6537f0860,equip with blocks,carving machine,B27,0.25
11700,8ed85b1016de6a20,equip with blocks,combine with blocks,B27,0.75
11701,0c6a4861e8f40ae1,equip with blocks,equip program,B27,0.0
11702,9aed3bfb3e7f8399,equip with blocks,equip protein,B27,0.0
11703,408b44ee9c633749,equip with blocks,equip with blocks,B27,1.0
11704,fb89a1c6e08aa80d,equip with blocks,equip with wooden blocks,B27,0.5
11705,83e13309084af2d8,equip with blocks,equipped with blocks,B27,1.0
11706,97559d78c8c24457,equip with blocks,fix with blocks,B27,0.75
11707,57a568535748e7c5,equip with blocks,gym equipment,B27,0.0
11708,e562c75aa90537c1,equip with blocks,prepare with blocks,B27,0.75
11709,8fb82cfa9d148aff,equip with blocks,process for preserving wood,B27,0.25
11710,1df29f8fe6987345,equip with blocks,provide with blocks,B27,0.75
11711,da9fb3eee1db86c5,equip with blocks,set up with blocks,B27,0.75
11712,7ba3e671a2fdf825,equip with blocks,stock up with blocks,B27,0.75
11713,05b3fba76aca311c,equip with blocks,tables,B27,0.25
11714,ab2307f7ac4223f2,equip with blocks,wood impregnation agent,B27,0.25
11715,cbe490970dc95355,equip with blocks,wooden log,B27,0.25
11716,909eeae9d9624cab,equip with blocks,wooden poles,B27,0.25
11717,032a27f54410dab0,equipment unit,device unit,A63,0.5
11718,87679cbd043a3bd3,equipment unit,equipment,A63,0.5
11719,d93ec627b9bfb894,equipment unit,equipment device,A63,0.5
11720,d925d69afcf9c0ee,equipment unit,equipment device unit,A63,0.5
11721,8b53f715c1d85329,equipment unit,facility,A63,0.25
11722,0b951cd090ec3777,equipment unit,unit,A63,0.5
11723,9222ceb4fc5d6d41,equipment unit,analyser,B01,0.5
11724,6e7f3f6375b046d7,equipment unit,analyser module,B01,0.5
11725,9364843f8e3ba188,equipment unit,analyser storage module,B01,0.5
11726,2028641d0a0ac081,equipment unit,analyser system,B01,0.5
11727,a04fe782f6f743f6,equipment unit,analyzer,B01,0.5
11728,f3edb3d0108f84ce,equipment unit,analyzer module,B01,0.5
11729,2890f4ba79f2807d,equipment unit,analyzer system,B01,0.5
11730,82adae906148c570,equipment unit,generation,B01,0.25
11731,f405136dc633d242,equipment unit,lawn,B01,0.25
11732,f3b4c3ebbd49504b,equipment unit,lawn mower,B01,0.25
11733,94e44da9ac733dd6,equipment unit,machine,B01,0.25
11734,6aa4526dcaf3a592,equipment unit,tool,B01,0.25
11735,aebf693ea50d6fc0,equipment unit,user equipment unit,B01,0.5
11736,bd5fddea85fbb4dd,equipment unit,component,H01,0.5
11737,815b946f8431afd7,equipment unit,components,H01,0.75
11738,cc74a74b101b46fb,equipment unit,connection device,H01,0.5
11739,de17eadd2ab18e0d,equipment unit,connection unit,H01,0.5
11740,fb6611a390531d4a,equipment unit,current signal,H01,0.25
11741,6068d921034403bd,equipment unit,device cleansing,H01,0.0
11742,3278b4b84b5c36f6,equipment unit,device module,H01,0.75
11743,176b72f8afe56358,equipment unit,devices,H01,0.75
11744,68be0bb5a1546184,equipment unit,distribution box,H01,0.25
11745,1ba61569ec588fb9,equipment unit,electronic elements,H01,0.25
11746,36d447f806f200b2,equipment unit,equipment,H01,0.75
11747,007e57b33b9c72ef,equipment unit,equipment device,H01,0.75
11748,08db91ecba098426,equipment unit,equipment module,H01,0.75
11749,1682ded3c3c08162,equipment unit,main road,H01,0.0
11750,4be972cdc7741d51,equipment unit,main software,H01,0.0
11751,e2bbc53e62b9a3a6,equipment unit,main unit,H01,0.5
11752,b0189f1f709e76e1,equipment unit,mechanical box,H01,0.25
11753,99b4e1ac4fcac2eb,equipment unit,module station,H01,0.75
11754,90b768e3c15f145c,equipment unit,module unit,H01,0.75
11755,73b6fc34073eb607,equipment unit,service unit,H01,0.75
11756,860931221bfc2cb8,equipment unit,source,H01,0.25
11757,86d719b0558d8404,equipment unit,source device,H01,0.5
11758,537a46f253f7d39a,equipment unit,source unit,H01,0.5
11759,9c1ed8d52293f3f4,equipment unit,sports equipment,H01,0.0
11760,f1c146b1de19718f,equipment unit,supply device,H01,0.5
11761,46c003dffdc68fdc,equipment unit,supply unit,H01,0.5
11762,1027d28b14636ec6,equipment unit,test device,H01,0.25
11763,94976799d0088be0,equipment unit,unit,H01,0.5
11764,ed1873c129782f6d,equipment unit,unit circle,H01,0.0
11765,ef35cfc74129a368,equipment unit,unit fraction,H01,0.0
11766,81d2b600806a920a,equipment unit,voltage signal,H01,0.25
11767,a5f6489047c9bc89,equipment unit,apparatus control device,H02,0.25
11768,fbb8104e565615fe,equipment unit,apparatus detecting,H02,0.25
11769,9cb9661a040b3d84,equipment unit,apparatus detection,H02,0.25
11770,fea4b4e00cc2c199,equipment unit,apparatus management device,H02,0.25
11771,5acb1aa569c105ef,equipment unit,appliance,H02,0.5
11772,4ca18195eecd47a4,equipment unit,appliance apparatus,H02,0.5
11773,12fc8fffe3f27b19,equipment unit,appliance device,H02,0.5
11774,d78c8c964889c381,equipment unit,appliances,H02,0.5
11775,a2120c404a6b4385,equipment unit,current signal,H02,0.25
11776,f4da0ad0c2d3e1f3,equipment unit,devices,H02,0.5
11777,9a914e368958f452,equipment unit,devices in order,H02,0.5
11778,0f462ee2c40714ee,equipment unit,devices so order,H02,0.5
11779,a56f9339c053de9e,equipment unit,farm equipment,H02,0.0
11780,062d06c8ea3eb39b,equipment unit,gadgets,H02,0.5
11781,93945e779d51dc24,equipment unit,gear,H02,0.25
11782,7c78086545640b22,equipment unit,gym equipment,H02,0.0
11783,055d509d81233ed7,equipment unit,hardware equipment,H02,0.5
11784,0e9775f16df0d85d,equipment unit,load,H02,0.5
11785,c5aa4d071ed404c5,equipment unit,load device,H02,0.5
11786,9810a1dbf3368e25,equipment unit,load devices,H02,0.5
11787,541ec52b93e01bbe,equipment unit,loads,H02,0.5
11788,e96b239bd1e34d3e,equipment unit,loads in order,H02,0.5
11789,13d789911c923639,equipment unit,loads so order,H02,0.5
11790,fa14220867ebd914,equipment unit,machine,H02,0.25
11791,2a94957a842fdb0e,equipment unit,manufacturing plant,H02,0.25
11792,76bc5f15769c2aa1,equipment unit,medical equipment,H02,0.0
11793,399bc2fab7d0e0c1,equipment unit,module station,H02,0.75
11794,1e1ce8086725138f,equipment unit,module unit,H02,0.75
11795,295573e0c2a1825e,equipment unit,power apparatus,H02,0.5
11796,ecff9977d262c25b,equipment unit,power control apparatus,H02,0.5
11797,c23c3880d3932c9e,equipment unit,power control device,H02,0.5
11798,081b16a327b0f650,equipment unit,power detecting apparatus,H02,0.5
11799,733979d75f59770d,equipment unit,power detection,H02,0.5
11800,3aef2c428eba40f0,equipment unit,power detection apparatus,H02,0.5
11801,6cf74e1b956970ce,equipment unit,power device,H02,0.5
11802,ba7b896d0539af9b,equipment unit,power devices,H02,0.5
11803,4e37eb2ddbc36eb8,equipment unit,power management apparatus,H02,0.5
11804,02e830f8550c761b,equipment unit,power management device,H02,0.5
11805,e8bc2c6b0671dfa9,equipment unit,production equipment,H02,0.5
11806,d8d9bea740e260c6,equipment unit,service unit,H02,0.75
11807,6158b3f82993a895,equipment unit,sports equipment,H02,0.0
11808,6a7c1b8942debfbe,equipment unit,storage apparatus,H02,0.5
11809,38f9002a012d9640,equipment unit,storage device,H02,0.5
11810,a86ffb3a93b44229,equipment unit,technical apparatus,H02,0.5
11811,008a2c855983c1c8,equipment unit,terminal unit,H02,0.75
11812,50af6618388a2f8f,equipment unit,test device,H02,0.25
11813,a06a3eb65cf3113f,equipment unit,unit circle,H02,0.0
11814,d838672242b47f8a,equipment unit,unit fraction,H02,0.0
11815,558fb0d4bcb64e04,equipment unit,user equipment unit,H02,0.5
11816,243991374262a14d,equipment unit,vehicle,H02,0.25
11817,789159894b86b63e,equipment unit,voltage signal,H02,0.25
11818,7fce2e6c67be4870,equivalent molar,active metal,B01,0.25
11819,770f4f241d70cab8,equivalent molar,active oxide,B01,0.25
11820,c059a6bf7c3ec0c9,equivalent molar,anhydrous,B01,0.25
11821,2a00f34e78c7193b,equivalent molar,atom,B01,0.25
11822,3716ffec7b08da8e,equivalent molar,atom molar,B01,0.5
11823,8a156b640862e655,equivalent molar,atom to molar,B01,0.25
11824,0994f5c244b5c70d,equivalent molar,atom to weight,B01,0.25
11825,231d5d3a973332ca,equivalent molar,atom weight,B01,0.25
11826,e4d9451a8923ea69,equivalent molar,atomic,B01,0.25
11827,c1d0d773dcff62d7,equivalent molar,atomic metal,B01,0.25
11828,922ce9824f0df303,equivalent molar,atomic molar,B01,0.25
11829,24d58de496ad7d09,equivalent molar,atomic mole,B01,0.25
11830,85753feda418ef4b,equivalent molar,atomic to molar,B01,0.25
11831,49d712e8e20c932c,equivalent molar,atomic weight,B01,0.25
11832,81447e9342304c29,equivalent molar,configurations,B01,0.0
11833,0214531fcd2aec7c,equivalent molar,equivalent,B01,0.5
11834,ecb3ba2042a34722,equivalent molar,equivalent molar amount,B01,0.75
11835,5ed7742808be9ee8,equivalent molar,equivalent molar mass,B01,0.75
11836,83278f0bee7b503e,equivalent molar,equivalent molar weight,B01,0.75
11837,3e8a66445aa394c0,equivalent molar,equivalent mole,B01,1.0
11838,9b6e089ebc3a50c1,equivalent molar,equivalent rational numbers,B01,0.0
11839,c7815fa15d2d68f7,equivalent molar,equivalent weight,B01,0.75
11840,ad04ad9fc01b8b35,equivalent molar,equivalents base,B01,0.25
11841,91a8cf06432f33a0,equivalent molar,molar conductivity,B01,0.25
11842,39116a4820a9f200,equivalent molar,molar equivalent,B01,1.0
11843,ad51e230fcae48c0,equivalent molar,molar equivalent amount,B01,0.5
11844,a9b319d03ce2ce68,equivalent molar,molar equivalent dose,B01,0.5
11845,8dd3f48c5982a3c2,equivalent molar,molar mass,B01,0.5
11846,be9dcd29b777c50c,equivalent molar,molar pregnancy,B01,0.0
11847,5ef23e1aef037da6,equivalent molar,molar teeth,B01,0.0
11848,3a3222431c0a7f29,equivalent molar,mole equivalent,B01,0.5
11849,9b664a74db7e16cb,equivalent molar,moles ratio,B01,0.75
11850,a3e8500314f40a9d,equivalent molar,muscle endurance,B01,0.0
11851,c89c8aa9777dfef9,equivalent molar,oxide,B01,0.25
11852,0acabc18b46eaedd,equivalent molar,oxide by weight,B01,0.25
11853,6320780baa3e2b14,equivalent molar,oxide metal,B01,0.25
11854,9d8873b1c8861007,equivalent molar,oxide to weight,B01,0.25
11855,5d48cc625ed2a1a2,equivalent molar,oxide weight,B01,0.25
11856,e80683fce8b9ffa1,equivalent molar,pivalic acid anhydride,B01,0.25
11857,88c6fd5f050eff5e,equivalent molar,proportion,B01,0.25
11858,2ee969ecc1edf232,equivalent molar,quantity,B01,0.25
11859,b48258ecf3bd98db,equivalent molar,ratio,B01,0.25
11860,a896648f4a6357fa,equivalent molar,semantic searching,B01,0.0
11861,c6e8b09dc5891884,equivalent molar,weight,B01,0.25
11862,905032d86200022a,equivalent molar,weight by ions,B01,0.75
11863,6632b37fa8e73dc0,equivalent molar,acid molar,C01,0.25
11864,4e588fbaed7e8e1e,equivalent molar,acid to molar,C01,0.25
11865,397ec7112a36433d,equivalent molar,acid to weight,C01,0.25
11866,361e6824c6de35d2,equivalent molar,acid weight,C01,0.25
11867,a78e7621620aced2,equivalent molar,amount of substance,C01,0.25
11868,5d96dcc6136d08d1,equivalent molar,atomic,C01,0.25
11869,a1c4b87984c275f1,equivalent molar,average molar,C01,0.5
11870,f8516fa1b98100ad,equivalent molar,average mole,C01,0.5
11871,324bd07afd67392e,equivalent molar,body mass,C01,0.0
11872,e5676d2f3417d253,equivalent molar,body weight,C01,0.0
11873,486ca105ae647727,equivalent molar,equalizer amplifier,C01,0.0
11874,6512ec0d7fec3c1d,equivalent molar,equalizer valve,C01,0.0
11875,56f99591bf094fae,equivalent molar,equilibrium molar,C01,0.5
11876,d1e883f6ef316082,equivalent molar,equilibrium mole,C01,0.5
11877,528ab5dde59dbaa8,equivalent molar,equivalent,C01,0.0
11878,1b34ef5af598d635,equivalent molar,equivalent amount,C01,0.25
11879,f9661dea8e132463,equivalent molar,equivalent mass,C01,0.75
11880,f054d19608c9acd2,equivalent molar,equivalent molar ratio,C01,0.75
11881,0ba6e1beabfd52ab,equivalent molar,equivalent molar solution,C01,0.75
11882,d68c7c99c10a2402,equivalent molar,equivalent molarity,C01,0.75
11883,456c77a697b77ed4,equivalent molar,equivalent weights,C01,0.75
11884,e2a20a1c69d68c16,equivalent molar,french equivalent,C01,0.0
11885,a05562fb7c5c5940,equivalent molar,masses,C01,0.25
11886,41b9fc8b6716ff41,equivalent molar,mol,C01,0.5
11887,caf73492b3652413,equivalent molar,molality,C01,0.25
11888,cb3183b72f5f1770,equivalent molar,molar,C01,0.5
11889,8093fc414e6357a9,equivalent molar,molar conductivity,C01,0.25
11890,b54168aa05b00f18,equivalent molar,molar equivalent,C01,0.75
11891,6dc9072ce8bfe8b5,equivalent molar,molar equivalent amount,C01,0.75
11892,a25b2f9ddfea0008,equivalent molar,molar mass,C01,0.5
11893,2a661069ab80e459,equivalent molar,molar masses,C01,0.5
11894,abfff18cd30a58f4,equivalent molar,molar teeth,C01,0.0
11895,6c61e2c804032d00,equivalent molar,moles equivalent,C01,0.5
11896,05933079ceb220de,equivalent molar,to molar,C01,0.5
11897,ffdb6bde6eef2390,equivalent molar,to weight,C01,0.5
11898,b265cff82664b9af,equivalent molar,unit of measurement,C01,0.25
11899,3173ada5c21639b8,equivalent molar,volumetric,C01,0.25
11900,3d491434d00ef32e,equivalent molar,weight,C01,0.5
11901,2006d4d7a24d8f84,estimated amount,actual consumption amount,F02,0.75
11902,d49b6c4cb7e24a61,estimated amount,amount,F02,0.5
11903,24762dad84d1cc97,estimated amount,calculated amount,F02,0.75
11904,78ba585a58719d1e,estimated amount,computed amount,F02,0.75
11905,776a7f1ba9e0a75d,estimated amount,consumption calculation,F02,0.5
11906,ae78a96bab8a013d,estimated amount,cost,F02,0.25
11907,44f1f6dbfb4d75e2,estimated amount,current amount,F02,0.5
11908,308f764bf9305160,estimated amount,current quantity,F02,0.25
11909,a14c2974defd8b00,estimated amount,determine amount,F02,0.75
11910,1c9d8930ad18817e,estimated amount,determine estimated amount,F02,0.5
11911,7796d6ef7b72b8a8,estimated amount,engine with rotary pistons,F02,0.25
11912,060a844b3710e467,estimated amount,estimated amount,F02,1.0
11913,ff22b8854e032896,estimated amount,estimated blood flow rate,F02,0.0
11914,13a7c16773789623,estimated amount,estimated blood pressure value,F02,0.0
11915,3d57d53a7cb44f9a,estimated amount,estimated brain activity signal,F02,0.0
11916,844bb3e7e3a4a852,estimated amount,estimated capacity,F02,0.5
11917,158e4de538094f7a,estimated amount,estimated level,F02,0.5
11918,d64c783f00db910a,estimated amount,estimated maximum amount,F02,0.5
11919,a3c5905f76a58ebd,estimated amount,estimated maximum capacity,F02,0.5
11920,6895b45059628374,estimated amount,estimated quantity,F02,0.75
11921,bf6c64e36393e6a0,estimated amount,estimated rate,F02,0.75
11922,d9adc1518bd204d2,estimated amount,estimation amount,F02,1.0
11923,8ce7286d171b1e92,estimated amount,fuel injection nozzle,F02,0.25
11924,f8e8feff39c24654,estimated amount,level,F02,0.25
11925,438d2074fa0e8ac7,estimated amount,level sensor,F02,0.0
11926,a87da6f1f9c50c0c,estimated amount,maximum amount,F02,0.5
11927,7a6c06000474f4d9,estimated amount,maximum capacity,F02,0.5
11928,f4a6f1e1f575fd4e,estimated amount,maximum estimated amount,F02,0.5
11929,ffe67a861770162c,estimated amount,measured level,F02,0.25
11930,24bbc7f297316d6a,estimated amount,portion,F02,0.25
11931,d982c41bcb458afc,estimated amount,predetermined amount,F02,0.5
11932,9f1ef99501adb369,estimated amount,predetermined estimation,F02,0.5
11933,cdc087e6b1807bf8,estimated amount,rate,F02,0.5
11934,350478bffa93d863,estimated amount,rate of interest,F02,0.0
11935,b6edbb3562caeef5,estimated amount,total amount,F02,0.75
11936,bf2d9d4ef15b4275,estimated amount,total area,F02,0.0
11937,17284a6fac9c8540,estimated amount,total cost,F02,0.25
11938,8a66c6af3e737bf8,estimated amount,total rate,F02,0.75
11939,470e177e5a464078,estimated amount,weldable metal articles,F02,0.25
11940,9908ae385cb2be51,estimated amount,amount,G06,0.5
11941,a735e7ac035b57a0,estimated amount,amount formula,G06,0.0
11942,e911c0c9585425a3,estimated amount,amount refund,G06,0.0
11943,e487e15cb35c844a,estimated amount,amount validation,G06,0.0
11944,04a8f9ca879b8600,estimated amount,average value,G06,0.25
11945,2349682048cd0d3f,estimated amount,calculated amount,G06,0.75
11946,0024424a5b6ac56a,estimated amount,calculator,G06,0.25
11947,fec530cb3d9fa20e,estimated amount,determine estimated amount,G06,0.5
11948,0511857faf776a3d,estimated amount,determined set,G06,0.5
11949,1d92dbbcd86ebc59,estimated amount,estimate,G06,0.5
11950,07a1649a8bb9c9d3,estimated amount,estimate amount,G06,1.0
11951,ac69cb11d5889a6f,estimated amount,estimate of value,G06,0.5
11952,24b6df913bd1194b,estimated amount,estimate quantity,G06,0.5
11953,8e32801952a577bc,estimated amount,estimated list,G06,0.5
11954,4cf7a9e5f86c39c9,estimated amount,estimated of value,G06,0.5
11955,433b8c1b5f0d865b,estimated amount,estimated set,G06,0.5
11956,70fea51443603bce,estimated amount,estimated value,G06,0.75
11957,dd24a36079fcb199,estimated amount,evaluated amount,G06,0.75
11958,041f1106c8518f09,estimated amount,future amount,G06,0.5
11959,b5aa182bf28bbb90,estimated amount,list,G06,0.0
11960,cfd0bd3e1f2763d0,estimated amount,measuring device,G06,0.25
11961,6c1916ee86d55cf8,estimated amount,non estimated amount,G06,0.25
11962,0228a47c4eb2b44e,estimated amount,predetermined estimation,G06,0.5
11963,3a3f9dea45ec7a08,estimated amount,requested amount,G06,0.5
11964,7ed4fdee9a45cb02,estimated amount,requested quantity,G06,0.5
11965,36bdbca0513e1417,estimated amount,required amount,G06,0.5
11966,18c23b9cd50ab902,estimated amount,required person,G06,0.0
11967,3d2fb4bb6fd53fd0,estimated amount,required quantity,G06,0.5
11968,190d2f68f5e005f9,estimated amount,specified required amount,G06,0.5
11969,adf175c98574f43e,estimated amount,specified threshold amount,G06,0.5
11970,32927c38a13b2084,estimated amount,speed value,G06,0.25
11971,ef97686db777773a,estimated amount,supply calculation,G06,0.5
11972,73ea20f2bbb420d9,estimated amount,supply raw material,G06,0.0
11973,5dd97acd0bb3192e,estimated amount,supply water,G06,0.0
11974,cd5ee7f52f855b80,estimated amount,threshold amount,G06,0.5
11975,9cfd7cc1f7b9bec2,estimated amount,total amount,G06,0.5
11976,10a89ba1dc6baad4,estimated amount,total estimate,G06,0.5
11977,5c26c7637c0f59af,estimated amount,virtual amount,G06,0.5
11978,b0977ed81816968a,estimated amount,voltage signal,G06,0.25
11979,bf9ce64b981c1d40,exclusion limit,average,C07,0.25
11980,ccac4b3b1a2d497d,exclusion limit,book mark,C07,0.0
11981,cfae40c6de7d6db7,exclusion limit,carrier,C07,0.25
11982,1b85c85b3503b8d2,exclusion limit,cutoff,C07,0.75
11983,a001df4b3a54d156,exclusion limit,cutoff polystyrene,C07,0.25
11984,b62da37dcd0ae233,exclusion limit,distribution,C07,0.25
11985,11d8444e5aa8d77d,exclusion limit,distribution polystyrene,C07,0.25
11986,005cc5a0bf9ea6f2,exclusion limit,elimination mark,C07,0.5
11987,2db7d31f0a51b8a7,exclusion limit,exclusion,C07,0.5
11988,3bc52ccf0fef8a5c,exclusion limit,exemption limit,C07,0.75
11989,a38c7dfd6b0ccc40,exclusion limit,gel exclusion chromatography,C07,0.5
11990,7446e91d55fcabfc,exclusion limit,level,C07,0.25
11991,0cc8d7d737043f62,exclusion limit,limitless,C07,0.25
11992,27ff9c03ca98c9eb,exclusion limit,limits,C07,0.25
11993,167883cfc1f2ae7d,exclusion limit,mark sheet,C07,0.0
11994,9d53912977235ae8,exclusion limit,marker,C07,0.0
11995,74e27a3b486997ba,exclusion limit,molar mass distribution,C07,0.5
11996,73b88868ab1b884d,exclusion limit,molecular sieve chromatography,C07,0.5
11997,c792f756baa77396,exclusion limit,molecular weight,C07,0.25
11998,b567033c013ffef2,exclusion limit,permiation,C07,0.25
11999,fb0446692f69430e,exclusion limit,preclusion limit,C07,0.75
12000,7e1b41a80e4583b8,exclusion limit,prevention indicia,C07,0.5
12001,2d14b74c68630639,exclusion limit,propellant,C07,0.0
12002,7d28fb7708a604b1,exclusion limit,protein,C07,0.25
12003,1fe244024b4ff8e9,exclusion limit,size exclusion chromatography,C07,0.5
12004,1bd44b28ad8a6a4f,exclusion limit,social exclusion,C07,0.0
12005,c5e4afde1667414a,exclusion limit,thermometer,C07,0.0
12006,3083cc38bdedd68e,exclusion limit,void volume,C07,0.25
12007,2df3148f99ab4583,exhibit symmetry,axial symmetry,B23,0.5
12008,835f36338aff4fe4,exhibit symmetry,clutch mechanism,B23,0.25
12009,87032ea151fcf7b7,exhibit symmetry,exhibit asymmetry,B23,0.25
12010,1956a548b0aebdd1,exhibit symmetry,exhibit axial symmetry,B23,0.5
12011,9a4649cea3612ec1,exhibit symmetry,exhibit display,B23,0.0
12012,8e7a5c982c29e516,exhibit symmetry,exhibit equality,B23,0.75
12013,ec590cb04676dbdf,exhibit symmetry,exhibit form,B23,0.0
12014,71a528c415f70406,exhibit symmetry,exhibit mirror symmetry,B23,0.75
12015,9c8fc772839996d0,exhibit symmetry,exhibit planar symmetry,B23,0.5
12016,3b0f9f7d8bb38c88,exhibit symmetry,exhibit rotational symmetry,B23,0.5
12017,ed6b1766329608bb,exhibit symmetry,exhibit symmetrical,B23,1.0
12018,0effad5beab7dd45,exhibit symmetry,exhibit symmetry,B23,1.0
12019,e889159b1fe0b72a,exhibit symmetry,exhibit uniformity,B23,0.75
12020,48b651078cd200ea,exhibit symmetry,exhibit walls,B23,0.0
12021,6d4205a268acaf09,exhibit symmetry,exhibiting asymmetry,B23,0.25
12022,97869da1075a0d11,exhibit symmetry,foldable object,B23,0.25
12023,8b35c8e187ef9be1,exhibit symmetry,high symmetry,B23,0.5
12024,9342852f9a736714,exhibit symmetry,left right symmetry,B23,0.5
12025,5749f675f7c5cde2,exhibit symmetry,placement tool,B23,0.25
12026,65439f2851efc543,exhibit symmetry,rotary distributor,B23,0.25
12027,7f8f6cd2430c071c,exhibit symmetry,show symmetry,B23,0.75
12028,68729c0af1edbb81,exhibit symmetry,symmetry,B23,0.5
12029,c0fee63e440460b3,exhibit symmetry,symmetry shield,B23,0.0
12030,917842558fa6e644,exhibit symmetry,symmetry systems,B23,0.5
12031,f93c490d36ed06ba,exhibit symmetry,symmetry therapy,B23,0.0
12032,f5b85ad70a215250,exhibit symmetry,symmetry thread painting,B23,0.0
12033,a04170c1dfa2e178,exhibit symmetry,approximate symmetry,H01,0.75
12034,f2d7ae3e2b15ccc8,exhibit symmetry,axial symmetry,H01,0.5
12035,72df512b41230b0b,exhibit symmetry,axis cross,H01,0.5
12036,8aaaab9ff71556e6,exhibit symmetry,axis cross section,H01,0.5
12037,4aa916df7bf92447,exhibit symmetry,bilateral symmetry,H01,0.5
12038,875b245845669016,exhibit symmetry,centerline axis,H01,0.25
12039,c87442c7c75f7af3,exhibit symmetry,conductive element pattern,H01,0.25
12040,fff36294b395f46a,exhibit symmetry,cross roads,H01,0.0
12041,ad35928a4653a339,exhibit symmetry,curves line,H01,0.25
12042,312096ce49bb204a,exhibit symmetry,demonstrate symmetry,H01,0.5
12043,67eeb0a2974373b3,exhibit symmetry,double symmetry,H01,0.5
12044,61b1865e8889a1c5,exhibit symmetry,exhibit asymmetry,H01,0.25
12045,1e28bc12f8d5169e,exhibit symmetry,exhibit axial symmetry,H01,0.5
12046,df46a97ddf9fbb64,exhibit symmetry,exhibit rotational symmetry,H01,0.5
12047,26f0365376e74c73,exhibit symmetry,high symmetry,H01,0.5
12048,60af5294960477b4,exhibit symmetry,left right symmetry,H01,0.5
12049,b5ed6e17acfbfeac,exhibit symmetry,plane,H01,0.25
12050,81431dc291e2b4a5,exhibit symmetry,rotational device,H01,0.0
12051,f9df32981bd65033,exhibit symmetry,section maker,H01,0.0
12052,cdd51a01b07aa08d,exhibit symmetry,symmetric function,H01,0.0
12053,2e37187fc1beb722,exhibit symmetry,symmetric matrix,H01,0.0
12054,6b9cfb7c5c0f562f,exhibit symmetry,symmetric relation,H01,0.0
12055,311d00e5d559ec9e,exhibit symmetry,symmetry,H01,0.5
12056,3bb70f884efbdeaf,exhibit symmetry,x z axes,H01,0.25
12057,9222079d42b7414e,exit electrode,cargo transport system,B64,0.25
12058,afa983f148417a4d,exit electrode,chlorine gas electrode,B64,0.5
12059,911c3b30ee624a2a,exit electrode,conductive electrode,B64,0.5
